,Unnamed: 0,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,is_pop,is_rock,is_jazz,is_soul,is_classical,is_electronic,is_dance,is_metal,is_disco,is_funk
1511,1511,Creedence Clearwater Revival,Have You Ever Seen the Rain,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",0.741,0.6970000000000001,0,-7.028,1,0.0277,0.0664,2.2800000000000002e-05,0.133,0.774,116.109,4,0,1,0,0,0,0,0,0,0,0
1512,1512,Creedence Clearwater Revival,Hey Tonight,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",0.38799999999999996,0.9590000000000001,4,-7.81,1,0.048,0.000352,0.0381,0.9690000000000001,0.442,144.50799999999998,4,0,1,0,0,0,0,0,0,0,0
1513,1513,Creedence Clearwater Revival,I Put A Spell On You,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",0.391,0.732,4,-8.187999999999999,0,0.0295,0.00471,0.121,0.0979,0.622,100.354,4,0,1,0,0,0,0,0,0,0,0
1514,1514,Creedence Clearwater Revival,I Heard It Through The Grapevine,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",0.631,0.779,0,-8.811,1,0.0431,0.07200000000000001,0.21,0.0928,0.877,118.637,4,0,1,0,0,0,0,0,0,0,0
1515,1515,Creedence Clearwater Revival,Suzie Q,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",0.29,0.825,11,-7.942,0,0.0408,0.00337,0.41600000000000004,0.815,0.478,137.411,4,0,1,0,0,0,0,0,0,0,0
1516,1516,Creedence Clearwater Revival,Who'll Stop the Rain,"['album rock', 'classic rock', 'rock', 'roots rock', 'southern rock']",0.612,0.76,7,-7.659,1,0.0298,0.0671,0.00044699999999999997,0.0845,0.639,123.535,4,0,1,0,0,0,0,0,0,0,0
1517,1517,"Crosby, Stills, Nash & Young",Carry On,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.46299999999999997,0.495,1,-12.203,1,0.040999999999999995,0.059000000000000004,1.25e-06,0.271,0.532,118.505,4,0,1,0,0,0,0,0,0,0,0
1518,1518,"Crosby, Stills, Nash & Young",Ohio,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.445,0.529,0,-10.94,1,0.026000000000000002,0.261,0.0162,0.184,0.7490000000000001,79.296,4,0,1,0,0,0,0,0,0,0,0
1519,1519,"Crosby, Stills, Nash & Young",Suite: Judy Blue Eyes,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.47700000000000004,0.8759999999999999,4,-14.728,0,0.612,0.204,0.0,0.89,0.493,156.873,4,0,1,0,0,0,0,0,0,0,0
1520,1520,"Crosby, Stills, Nash & Young",Woodstock,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.45799999999999996,0.539,4,-12.402000000000001,0,0.0571,0.121,0.00944,0.17,0.56,118.928,4,0,1,0,0,0,0,0,0,0,0
1521,1521,"Crosby, Stills, Nash & Young",Roger and Out,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.43,0.366,6,-12.241,1,0.0323,0.649,0.0233,0.968,0.102,121.324,4,0,1,0,0,0,0,0,0,0,0
1522,1522,"Crosby, Stills, Nash & Young",Our House,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.636,0.28300000000000003,9,-11.284,1,0.0442,0.83,8.65e-06,0.10400000000000001,0.41600000000000004,141.44299999999998,4,0,1,0,0,0,0,0,0,0,0
1523,1523,"Crosby, Stills, Nash & Young",Teach Your Children,"['album rock', 'art rock', 'blues-rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock', 'traditional folk']",0.564,0.41100000000000003,2,-10.05,1,0.0265,0.53,0.0,0.33399999999999996,0.639,77.643,4,0,1,0,0,0,0,0,0,0,0
1524,1524,Crow Sheryl,Strong Enough,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.5870000000000001,0.27399999999999997,2,-15.227,1,0.0326,0.8029999999999999,0.00016,0.11199999999999999,0.629,154.602,3,1,1,0,0,0,0,0,0,0,0
1525,1525,Crow Sheryl,If It Makes You Happy,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.53,0.74,7,-5.691,1,0.0286,0.0383,0.000148,0.106,0.29600000000000004,95.42200000000001,4,1,1,0,0,0,0,0,0,0,0
1526,1526,Crow Sheryl,A Change Would Do You Good,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.455,0.9570000000000001,10,-7.053,1,0.0621,0.0282,4.3799999999999994e-05,0.992,0.5670000000000001,131.209,4,1,1,0,0,0,0,0,0,0,0
1527,1527,Crow Sheryl,Run Baby Run,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.52,0.555,4,-11.41,1,0.0309,0.132,0.008190000000000001,0.49700000000000005,0.313,123.751,3,1,1,0,0,0,0,0,0,0,0
1528,1528,Crow Sheryl,Tomorrow Never Dies,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.237,0.474,5,-9.83,0,0.0317,0.233,0.0054399999999999995,0.441,0.141,108.805,3,1,1,0,0,0,0,0,0,0,0
1529,1529,Crow Sheryl,All I Wanna Do,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.836,0.5329999999999999,9,-11.263,1,0.0332,0.113,0.0105,0.29600000000000004,0.9570000000000001,120.08,4,1,1,0,0,0,0,0,0,0,0
1530,1530,Crow Sheryl,My Favorite Mistake,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.466,0.877,7,-6.959,1,0.0478,0.168,6.2e-06,0.992,0.444,110.37799999999999,4,1,1,0,0,0,0,0,0,0,0
1531,1531,Crow Sheryl,Everyday Is a Winding Road,"['folk', 'folk-pop', 'lilith', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",0.428,0.945,7,-7.977,1,0.0766,0.256,8.120000000000001e-05,0.983,0.54,114.947,4,1,1,0,0,0,0,0,0,0,0
1532,1532,Crowded House,Don't Dream It's Over,"['australian alternative rock', 'australian pop', 'australian rock', 'dance rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock', 'soft rock']",0.44299999999999995,0.732,8,-6.747999999999999,1,0.0408,0.0246,2.09e-05,0.0675,0.489,80.76899999999999,4,1,1,0,0,0,0,1,0,0,0
1533,1533,Crowded House,Something So Strong,"['australian alternative rock', 'australian pop', 'australian rock', 'dance rock', 'mellow gold', 'permanent wave', 'pop rock', 'rock', 'soft rock']",0.5920000000000001,0.335,7,-9.649,1,0.0282,0.883,0.0,0.163,0.40700000000000003,104.53,4,1,1,0,0,0,0,1,0,0,0
1534,1534,Crystals,He's a Rebel,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'classic girl group', 'doo-wop', 'folk rock', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",0.71,0.823,6,-4.141,1,0.0611,0.665,2.15e-06,0.115,0.878,117.399,4,1,1,0,0,0,0,0,0,0,0
1535,1535,Crystals,Da Doo Ron Ron,"['adult standards', 'brill building pop', 'bubblegum pop', 'christmas', 'classic girl group', 'doo-wop', 'folk rock', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly']",0.478,0.595,3,-12.435,1,0.0362,0.00845,0.83,0.113,0.701,149.145,4,1,1,0,0,0,0,0,0,0,0
1536,1536,Culture Beat,Mr Vain (Mr Trance),"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",0.637,0.902,2,-13.525,1,0.0331,0.0104,0.0362,0.0964,0.841,132.9,4,1,0,0,0,0,0,1,0,0,0
1537,1537,Culture Beat,Got to Get It,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",0.701,0.778,9,-10.954,0,0.0526,0.00243,0.151,0.0838,0.371,132.844,4,1,0,0,0,0,0,1,0,0,0
1538,1538,Culture Beat,World in Your Hands,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",0.677,0.612,10,-13.815999999999999,0,0.0429,0.00271,0.0437,0.08800000000000001,0.0597,104.896,4,1,0,0,0,0,0,1,0,0,0
1539,1539,Culture Beat,Crying in the Rain,"['bubblegum dance', 'eurodance', 'europop', 'german techno', 'hip house']",0.7090000000000001,0.7979999999999999,9,-12.343,0,0.0373,0.0326,0.0718,0.33399999999999996,0.802,139.825,4,1,0,0,0,0,0,1,0,0,0
1540,1540,Culture Club,Karma Chameleon,"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.669,0.687,10,-8.747,1,0.0353,0.20800000000000002,0.0,0.10400000000000001,0.9470000000000001,91.98100000000001,4,1,1,0,0,0,0,1,0,1,0
1541,1541,Culture Club,Do You Really Want to Hurt Me,"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.737,0.49200000000000005,4,-9.631,0,0.0306,0.109,0.0,0.17,0.35,100.495,4,1,1,0,0,0,0,1,0,1,0
1542,1542,Culture Club,Church of the Poison Mind,"['dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.606,0.637,7,-13.739,0,0.0339,0.0695,0.0,0.263,0.9520000000000001,130.536,4,1,1,0,0,0,0,1,0,1,0
1543,1543,Cyndi Lauper,Girls Just Wanna Have Fun,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.6890000000000001,0.736,6,-7.269,1,0.034,0.185,0.000343,0.33799999999999997,0.78,120.414,4,1,1,0,0,0,0,1,0,0,0
1544,1544,Cyndi Lauper,True Colors,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.386,0.145,0,-16.94,1,0.0362,0.792,0.000196,0.1,0.262,171.63,4,1,1,0,0,0,0,1,0,0,0
1545,1545,Cyndi Lauper,The Goonies 'R' Good Enough,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.38299999999999995,0.83,4,-9.493,1,0.0734,0.0903,4.04e-05,0.79,0.662,128.619,4,1,1,0,0,0,0,1,0,0,0
1546,1546,Cyndi Lauper,Time After Time,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.7290000000000001,0.44299999999999995,0,-9.195,1,0.0278,0.514,1.01e-06,0.094,0.324,130.359,4,1,1,0,0,0,0,1,0,0,0
1547,1547,Cyndi Lauper,I Drove All Night,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.698,0.725,8,-9.414,1,0.028999999999999998,0.147,0.000616,0.525,0.752,131.04399999999998,4,1,1,0,0,0,0,1,0,0,0
1548,1548,Cyndi Lauper,All Through the Night,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.573,0.65,8,-5.934,1,0.0257,0.201,1.58e-06,0.048,0.34600000000000003,95.1,4,1,1,0,0,0,0,1,0,0,0
1549,1549,Cyndi Lauper,She Bop,"['dance pop', 'dance rock', 'europop', 'mellow gold', 'new wave pop', 'permanent wave', 'pop rock', 'soft rock']",0.7340000000000001,0.809,0,-6.54,1,0.0478,0.00246,0.0023,0.5770000000000001,0.778,136.702,4,1,1,0,0,0,0,1,0,0,0
1550,1550,DJ Paul Elstak,Rave On,"['gabba', 'happy hardcore', 'hardcore techno']",0.518,0.976,11,-3.6639999999999997,1,0.0517,0.00079,0.305,0.207,0.355,177.69,4,0,0,0,0,0,0,0,0,0,0
1551,1551,DJ Paul Elstak,The Promised Land,"['gabba', 'happy hardcore', 'hardcore techno']",0.5379999999999999,0.972,9,-2.5860000000000003,0,0.0638,0.00118,1.24e-05,0.113,0.311,168.192,4,0,0,0,0,0,0,0,0,0,0
1552,1552,DJ Paul Elstak,Rainbow in the Sky,"['gabba', 'happy hardcore', 'hardcore techno']",0.475,0.941,1,-7.042000000000001,0,0.0345,0.000125,0.0102,0.276,0.262,167.97299999999998,4,0,0,0,0,0,0,0,0,0,0
1553,1553,DMX,Ruff Ryder's Anthem,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.767,0.9259999999999999,8,-6.835,0,0.0366,0.0498,0.18600000000000003,0.34299999999999997,0.8240000000000001,128.004,4,1,0,0,0,0,0,0,0,0,0
1554,1554,DMX,Party Up,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.49,0.927,11,-3.826,1,0.34,0.0861,0.0,0.0833,0.495,201.83,4,1,0,0,0,0,0,0,0,0,0
1555,1555,DMX,It's All Good,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap']",0.893,0.816,10,-4.257,0,0.254,0.32299999999999995,0.0,0.265,0.638,98.46799999999999,4,1,0,0,0,0,0,0,0,0,0
1556,1556,"DULFER, CANDY",Saxy Mood,['smooth jazz'],0.799,0.612,1,-7.922000000000001,1,0.0307,0.0221,0.00075,0.0918,0.968,99.01299999999999,4,0,0,1,0,0,0,0,0,0,0
1557,1557,Daft Punk,Around the World   Harder Better Faster Stronger,"['electro', 'electronic', 'filter house']",0.629,0.787,5,-8.399,0,0.0646,0.0015199999999999999,0.359,0.209,0.581,125.99799999999999,4,0,0,0,0,0,1,0,0,0,0
1558,1558,Daft Punk,One More Time,"['electro', 'electronic', 'filter house']",0.45,0.846,11,-9.996,0,0.102,0.038,0.266,0.222,0.414,124.23899999999999,4,0,0,0,0,0,1,0,0,0,0
1559,1559,Daft Punk,Da Funk,"['electro', 'electronic', 'filter house']",0.6759999999999999,0.8590000000000001,5,-9.602,0,0.0412,0.009940000000000001,0.754,0.98,0.546,111.991,4,0,0,0,0,0,1,0,0,0,0
1560,1560,Dalla,Non vergognarsi mai,"['classic italian pop', 'italian pop']",0.88,0.46399999999999997,0,-10.495999999999999,1,0.0437,0.21899999999999997,1.9600000000000002e-05,0.111,0.6859999999999999,98.055,4,1,0,0,0,0,0,0,0,0,0
1561,1561,Dalla,Bisogna saper perdere,"['classic italian pop', 'italian pop']",0.47,0.765,7,-4.755,0,0.102,0.551,0.0,0.16,0.568,149.135,4,1,0,0,0,0,0,0,0,0,0
1562,1562,Dalla,Apriti cuore,"['classic italian pop', 'italian pop']",0.39799999999999996,0.353,9,-13.681,0,0.0381,0.239,2.94e-05,0.92,0.106,147.738,4,1,0,0,0,0,0,0,0,0,0
1563,1563,Dalla,Futura,"['classic italian pop', 'italian pop']",0.542,0.7509999999999999,5,-7.271,1,0.0666,0.243,2.21e-06,0.16399999999999998,0.4,133.894,4,1,0,0,0,0,0,0,0,0,0
1564,1564,Dalla,Balla balla ballerino,"['classic italian pop', 'italian pop']",0.7,0.915,1,-4.845,0,0.0466,0.212,1.53e-05,0.0887,0.755,125.193,4,1,0,0,0,0,0,0,0,0,0
1565,1565,Dalla,Ayrton,"['classic italian pop', 'italian pop']",0.39899999999999997,0.39399999999999996,3,-11.097999999999999,1,0.0419,0.20600000000000002,0.00033999999999999997,0.917,0.184,119.5,4,1,0,0,0,0,0,0,0,0,0
1566,1566,Dalla,Cosa sara,"['classic italian pop', 'italian pop']",0.7140000000000001,0.324,7,-17.042,1,0.0714,0.10800000000000001,0.000212,0.0891,0.825,83.978,4,1,0,0,0,0,0,0,0,0,0
1567,1567,Dalla,Canzone,"['classic italian pop', 'italian pop']",0.306,0.39299999999999996,0,-14.433,1,0.0421,0.425,2.57e-05,0.165,0.0897,77.413,4,1,0,0,0,0,0,0,0,0,0
1568,1568,Dalla,Caruso,"['classic italian pop', 'italian pop']",0.41700000000000004,0.257,9,-8.238,0,0.037000000000000005,0.8029999999999999,9.29e-06,0.0934,0.192,121.527,4,1,0,0,0,0,0,0,0,0,0
1569,1569,Dalla,4 marzo 1943,"['classic italian pop', 'italian pop']",0.38299999999999995,0.196,0,-17.871,1,0.225,0.973,0.0005480000000000001,0.9490000000000001,0.46399999999999997,170.515,4,1,0,0,0,0,0,0,0,0,0
1570,1570,Dalla,Com'e profondo il mare,"['classic italian pop', 'italian pop']",0.496,0.523,5,-10.651,1,0.10099999999999999,0.561,0.0019100000000000002,0.19899999999999998,0.307,135.662,4,1,0,0,0,0,0,0,0,0,0
1571,1571,Dalla,Telefonami tra vent'anni,"['classic italian pop', 'italian pop']",0.49700000000000005,0.235,7,-16.666,1,0.0745,0.308,0.0,0.0375,0.49700000000000005,144.347,4,1,0,0,0,0,0,0,0,0,0
1572,1572,Dalla,Stella di mare,"['classic italian pop', 'italian pop']",0.474,0.6859999999999999,5,-6.452999999999999,1,0.0542,0.226,0.000175,0.113,0.379,127.507,4,1,0,0,0,0,0,0,0,0,0
1573,1573,Dalla,L'anno che verra,"['classic italian pop', 'italian pop']",0.41,0.46799999999999997,7,-14.718,1,0.0506,0.431,0.0,0.975,0.5579999999999999,139.3,4,1,0,0,0,0,0,0,0,0,0
1574,1574,Dalla,Attenti al lupo,"['classic italian pop', 'italian pop']",0.8590000000000001,0.767,0,-5.444,1,0.0356,0.725,0.0,0.14800000000000002,0.917,107.079,4,1,0,0,0,0,0,0,0,0,0
1575,1575,Dalla,Anna e Marco,"['classic italian pop', 'italian pop']",0.517,0.74,10,-6.974,1,0.0741,0.53,0.0,0.11199999999999999,0.6890000000000001,133.924,4,1,0,0,0,0,0,0,0,0,0
1576,1576,Dalla,Come e profondo il mare,"['classic italian pop', 'italian pop']",0.8320000000000001,0.841,7,-6.287000000000001,1,0.0601,0.0683,0.000196,0.115,0.8009999999999999,98.03,4,1,0,0,0,0,0,0,0,0,0
1577,1577,Dalla,L'ultima Luna,"['classic italian pop', 'italian pop']",0.66,0.765,0,-7.018,1,0.0455,0.0257,2.11e-05,0.0485,0.35600000000000004,131.293,4,1,0,0,0,0,0,0,0,0,0
1578,1578,Dalla,Piazza grande,"['classic italian pop', 'italian pop']",0.574,0.547,2,-6.814,1,0.0344,0.746,3.5499999999999996e-05,0.273,0.546,131.328,4,1,0,0,0,0,0,0,0,0,0
1579,1579,Dalla,Tu non mi basti mai,"['classic italian pop', 'italian pop']",0.546,0.6940000000000001,5,-10.782,1,0.062,0.27899999999999997,0.14,0.9520000000000001,0.20800000000000002,81.949,4,1,0,0,0,0,0,0,0,0,0
1580,1580,Dalla,Chissa se lo sai,"['classic italian pop', 'italian pop']",0.342,0.401,4,-8.395,0,0.0338,0.514,0.0,0.662,0.225,68.99600000000001,4,1,0,0,0,0,0,0,0,0,0
1581,1581,Dalla,Nuvolari,"['classic italian pop', 'italian pop']",0.483,0.677,5,-12.439,1,0.0902,0.3,0.0,0.976,0.467,153.97799999999998,4,1,0,0,0,0,0,0,0,0,0
1582,1582,Dalla,Disperato erotico stomp,"['classic italian pop', 'italian pop']",0.5589999999999999,0.5920000000000001,0,-6.257000000000001,1,0.10400000000000001,0.725,2.68e-05,0.981,0.615,92.615,4,1,0,0,0,0,0,0,0,0,0
1583,1583,Dalla Lucio,Anna e Marco,"['classic italian pop', 'italian pop']",0.517,0.74,10,-6.974,1,0.0741,0.53,0.0,0.11199999999999999,0.6890000000000001,133.924,4,1,0,0,0,0,0,0,0,0,0
1584,1584,Dalla Lucio,Piazza grande,"['classic italian pop', 'italian pop']",0.574,0.547,2,-6.814,1,0.0344,0.746,3.5499999999999996e-05,0.273,0.546,131.328,4,1,0,0,0,0,0,0,0,0,0
1585,1585,Dalla Lucio,Attenti al lupo,"['classic italian pop', 'italian pop']",0.8590000000000001,0.767,0,-5.444,1,0.0356,0.725,0.0,0.14800000000000002,0.917,107.079,4,1,0,0,0,0,0,0,0,0,0
1586,1586,Dalla Lucio,Disperato erotico stomp,"['classic italian pop', 'italian pop']",0.5589999999999999,0.5920000000000001,0,-6.257000000000001,1,0.10400000000000001,0.725,2.68e-05,0.981,0.615,92.615,4,1,0,0,0,0,0,0,0,0,0
1587,1587,Dalla Lucio,4 marzo 1943,"['classic italian pop', 'italian pop']",0.38299999999999995,0.196,0,-17.871,1,0.225,0.973,0.0005480000000000001,0.9490000000000001,0.46399999999999997,170.515,4,1,0,0,0,0,0,0,0,0,0
1588,1588,Dalla Lucio,L'anno che verra,"['classic italian pop', 'italian pop']",0.41,0.46799999999999997,7,-14.718,1,0.0506,0.431,0.0,0.975,0.5579999999999999,139.3,4,1,0,0,0,0,0,0,0,0,0
1589,1589,Dalla Lucio,Balla balla ballerino,"['classic italian pop', 'italian pop']",0.7,0.915,1,-4.845,0,0.0466,0.212,1.53e-05,0.0887,0.755,125.193,4,1,0,0,0,0,0,0,0,0,0
1590,1590,Dallara,Come prima,['classic italian pop'],0.56,0.316,4,-10.225,0,0.0298,0.792,0.0,0.0596,0.7190000000000001,75.62100000000001,4,1,0,0,0,0,0,0,0,0,0
1591,1591,Dan Fogelberg,Longer,"['adult standards', 'album rock', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",0.308,0.0427,7,-24.709,1,0.0336,0.865,0.0,0.179,0.38299999999999995,158.399,4,1,1,0,0,0,0,0,0,0,0
1592,1592,Dan Fogelberg,Leader Of The Band,"['adult standards', 'album rock', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",0.607,0.092,8,-21.066999999999997,1,0.0461,0.889,0.0,0.0739,0.461,135.089,4,1,1,0,0,0,0,0,0,0,0
1593,1593,Dan Fogelberg,Same Old Lang Syne,"['adult standards', 'album rock', 'bubblegum pop', 'folk', 'folk rock', 'mellow gold', 'soft rock']",0.479,0.268,0,-16.320999999999998,1,0.0304,0.818,5.400000000000001e-06,0.16699999999999998,0.307,107.65899999999999,4,1,1,0,0,0,0,0,0,0,0
1594,1594,Darin Bobby,Beyond the Sea,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4,1,1,1,1,0,0,0,0,0,0
1595,1595,Darin Bobby,If I Were a Carpenter,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",0.5710000000000001,0.509,7,-17.088,1,0.0862,0.804,0.000371,0.875,0.621,115.3,4,1,1,1,1,0,0,0,0,0,0
1596,1596,Darin Bobby,Dream Lover,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",0.534,0.5529999999999999,5,-8.59,1,0.0414,0.568,0.0,0.402,0.71,131.863,4,1,1,1,1,0,0,0,0,0,0
1597,1597,Darin Bobby,Splish Splash,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly', 'soul', 'swing', 'vocal jazz']",0.721,0.648,0,-7.064,1,0.0732,0.35100000000000003,0.0,0.465,0.9790000000000001,151.02700000000002,4,1,1,1,1,0,0,0,0,0,0
1598,1598,Darude,Sandstorm,"['eurodance', 'europop', 'finnish edm']",0.528,0.986,11,-5.362,0,0.0471,0.0876,0.9840000000000001,0.0775,0.594,136.07,4,1,0,0,0,0,0,1,0,0,0
1599,1599,Darude,Feel the Beat,"['eurodance', 'europop', 'finnish edm']",0.569,0.9129999999999999,8,-6.973,1,0.0638,0.00618,0.8340000000000001,0.287,0.504,137.822,4,1,0,0,0,0,0,1,0,0,0
1600,1600,Dave Brubeck,Take Five,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz']",0.588,0.389,0,-12.457,0,0.0873,0.359,0.0,0.11599999999999999,0.741,163.454,5,0,0,1,0,0,0,0,0,0,0
1601,1601,Dave Matthews Band,Proudest Monkey,"['jam band', 'neo mellow', 'pop rock']",0.625,0.546,1,-7.3229999999999995,1,0.0263,0.36700000000000005,0.691,0.961,0.326,109.345,3,1,1,0,0,0,0,0,0,0,0
1602,1602,Dave Matthews Band,Crash Into Me,"['jam band', 'neo mellow', 'pop rock']",0.449,0.884,4,-6.301,1,0.0427,0.14400000000000002,0.0,0.973,0.511,93.931,4,1,1,0,0,0,0,0,0,0,0
1603,1603,Dave Matthews Band,Typical Situation,"['jam band', 'neo mellow', 'pop rock']",0.341,0.894,0,-5.155,1,0.057,0.231,0.000648,0.968,0.302,104.56299999999999,4,1,1,0,0,0,0,0,0,0,0
1604,1604,Dave Matthews Band,So Much to Say,"['jam band', 'neo mellow', 'pop rock']",0.441,0.9470000000000001,2,-7.4670000000000005,1,0.10300000000000001,0.0015199999999999999,0.00492,0.43200000000000005,0.391,112.31,4,1,1,0,0,0,0,0,0,0,0
1605,1605,Dave Matthews Band,Pantala Naga Pampa,"['jam band', 'neo mellow', 'pop rock']",0.501,0.9470000000000001,2,-5.997999999999999,1,0.0552,0.12,0.0005269999999999999,0.361,0.872,112.376,4,1,1,0,0,0,0,0,0,0,0
1606,1606,Dave Matthews Band,Lie in Our Graves,"['jam band', 'neo mellow', 'pop rock']",0.494,0.843,2,-7.934,1,0.0529,0.185,0.008329999999999999,0.958,0.431,116.81299999999999,4,1,1,0,0,0,0,0,0,0,0
1607,1607,Dave Matthews Band,Stay (Wasting Time),"['jam band', 'neo mellow', 'pop rock']",0.41700000000000004,0.9590000000000001,8,-3.4539999999999997,1,0.10800000000000001,0.285,1.55e-06,0.762,0.397,108.727,4,1,1,0,0,0,0,0,0,0,0
1608,1608,Dave Matthews Band,The Dreaming Tree,"['jam band', 'neo mellow', 'pop rock']",0.456,0.647,9,-7.531000000000001,0,0.0348,0.21,0.0587,0.983,0.17300000000000001,145.86,1,1,1,0,0,0,0,0,0,0,0
1609,1609,Dave Matthews Band,Don't Drink the Water,"['jam band', 'neo mellow', 'pop rock']",0.12300000000000001,0.9079999999999999,2,-6.182,1,0.0927,0.00561,0.0,0.97,0.138,185.919,4,1,1,0,0,0,0,0,0,0,0
1610,1610,Dave Matthews Band,Ants Marching,"['jam band', 'neo mellow', 'pop rock']",0.637,0.856,2,-4.34,1,0.034,0.0187,1.99e-05,0.0157,0.846,113.32,4,1,1,0,0,0,0,0,0,0,0
1611,1611,Dave Matthews Band,Dancing Nancies,"['jam band', 'neo mellow', 'pop rock']",0.381,0.948,11,-6.093999999999999,0,0.0714,0.105,0.00235,0.8590000000000001,0.5920000000000001,125.33200000000001,4,1,1,0,0,0,0,0,0,0,0
