,artist_name,song_name,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3972,Olivia Newton-John,Xanadu,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.546,0.806,1,-7.171,1,0.0361,0.0627,0,0.75,0.477,128.017,4
3973,Olivia Newton-John,Have You Ever Been Mellow,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.59,0.628,0,-8.837,1,0.108,0.272,8.13e-06,0.738,0.439,121.653,4
3974,Olivia Newton-John,Physical,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.839,0.633,4,-11.353,0,0.0445,0.0728,3.07e-05,0.31,0.839,123.816,4
3975,Olivia Newton-John,Let Me Be There,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.568,0.862,9,-6.478,1,0.0387,0.0556,0,0.925,0.745,124.766,4
3976,Olivia Newton-John,Please Mr,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.463,0.453,5,-13.204,1,0.0371,0.371,0,0.0993,0.561,145.796,4
3977,Olivia Newton-John,Summer Nights,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.733,0.743,2,-6.148,1,0.055,0.663,4.18e-05,0.158,0.571,124.287,4
3978,Olivia Newton-John,You're the One That I Want,"['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.629,0.894,11,-6.037,1,0.0865,0.163,0,0.835,0.673,108.2,4
3979,Olivia Newton-John,"I Love You, I Honestly Love You","['adult standards', 'australian dance', 'bubblegum pop', 'disco', 'hollywood', 'mellow gold', 'new wave pop', 'soft rock']",0.422,0.55,5,-5.691,1,0.0289,0.181,0,0.0848,0.218,144.02,4
3980,Opus,Live Is Life,['austropop'],0.626,0.945,9,-5.677,0,0.0577,0.0144,0,0.971,0.669,101.731,4
3981,Orchestral Manoeuvres in the Dark,Sailing on Seven Seas,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.629,0.762,7,-7.868,1,0.0569,0.0192,0.0171,0.826,0.389,126.124,4
3982,Orchestral Manoeuvres in the Dark,Enola Gay,"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.605,0.99,5,-4.223,1,0.0441,0.00657,0.0168,0.084,0.917,139.986,4
3983,Orchestral Manoeuvres in the Dark,Joan of Arc (Maid of Orleans),"['art rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.261,0.831,8,-6.52,1,0.0479,0.0119,0.573,0.865,0.327,112.977,3
3984,Ornella Vanoni,Senza fine,"['classic italian pop', 'italian pop']",0.304,0.375,6,-6.941,0,0.0337,0.538,5.06e-06,0.602,0.292,144.256,3
3985,Ornella Vanoni,Viaggerai (Mares de ti),"['classic italian pop', 'italian pop']",0.651,0.711,6,-9.954,1,0.0429,0.185,0.00225,0.0519,0.71,150.061,4
3986,Ornella Vanoni,Tristezza,"['classic italian pop', 'italian pop']",0.507,0.703,3,-6.351,1,0.0586,0.19,0,0.232,0.415,87.766,4
3987,Ornella Vanoni,L'Appuntamento,"['classic italian pop', 'italian pop']",0.723,0.391,7,-10.087,1,0.0392,0.615,0.000137,0.152,0.61,110.893,4
3988,Otis Redding,Try a Little Tenderness,"['christmas', 'classic soul', 'funk', 'memphis soul', 'soul', 'soul blues', 'southern soul']",0.521,0.346,7,-8.808,1,0.0385,0.505,0.000407,0.286,0.201,99.124,4
3989,Ottawan,Hands Up,"['italian disco', 'vintage french electronic']",0.888,0.876,8,-4.249,1,0.0425,0.607,3.23e-05,0.375,0.992,123.29,4
3990,Our Lady Peace,Clumsy,"['alternative metal', 'alternative rock', 'canadian rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'wrestling']",0.247,0.869,1,-8.382,1,0.0542,0.0104,8.59e-06,0.0954,0.601,175.26,4
3991,Our Lady Peace,Superman's Dead,"['alternative metal', 'alternative rock', 'canadian rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'wrestling']",0.127,0.962,10,-4.04,0,0.262,0.0112,2.5e-05,0.978,0.161,81.648,4
3992,Our Lady Peace,Starseed,"['alternative metal', 'alternative rock', 'canadian rock', 'grunge', 'nu metal', 'pop rock', 'post-grunge', 'wrestling']",0.516,0.907,6,-6.137,1,0.0496,0.000356,0.028,0.0903,0.457,131.913,4
3993,Ozzy Osbourne,Killer of Giants,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.32,0.715,10,-7.133,0,0.0308,0.0108,0.000538,0.284,0.22,152.195,4
3994,Ozzy Osbourne,Steal Away (The Night),"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.318,0.97,11,-7.078,0,0.116,0.000272,0.17,0.942,0.0391,110.218,4
3995,Ozzy Osbourne,Crazy Train,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.196,0.922,3,-7.642,0,0.0688,2.78e-06,0.587,0.973,0.29,144.592,4
3996,Ozzy Osbourne,Shot in the Dark,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.223,0.956,6,-7.47,1,0.137,1.85e-05,0.075,0.988,0.308,133.679,4
3997,Ozzy Osbourne,Miracle Man,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.434,0.932,10,-5.829,0,0.141,2.99e-05,0.561,0.344,0.453,131.967,4
3998,Ozzy Osbourne,No More Tears,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.385,0.774,6,-5.46,1,0.036,0.000101,0.000241,0.672,0.428,104.811,4
3999,Ozzy Osbourne,Mr,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.315,0.775,2,-4.766,0,0.0378,0.0361,0.0173,0.428,0.385,108.115,4
4000,Ozzy Osbourne,Suicide Solution,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.276,0.951,8,-7.762,0,0.0926,2.58e-06,0.369,0.926,0.4,118.73,4
4001,Ozzy Osbourne,Diary of a Madman,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.218,0.819,3,-5.165,0,0.0445,0.0114,0.00296,0.148,0.369,176.288,4
4002,Ozzy Osbourne,Flying High Again,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.268,0.954,6,-7.47,1,0.0948,2.72e-06,0.0571,0.349,0.504,131.907,4
4003,Ozzy Osbourne,Bark at the Moon,"['album rock', 'alternative metal', 'classic rock', 'hard rock', 'metal', 'post-grunge', 'rock']",0.216,0.973,6,-7.137,1,0.192,2.69e-05,0.473,0.948,0.237,74.579,4
4004,Pantera,Cowboys From Hell,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.361,0.953,2,-6.832,1,0.162,0.000331,0.209,0.308,0.0927,131.772,4
4005,Pantera,Planet Caravan,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.668,0.317,1,-15.705,0,0.0329,0.721,0.432,0.143,0.348,85.831,4
4006,Pantera,Mouth for War,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.329,0.954,8,-7.006,0,0.0722,4.2e-06,0.000614,0.051,0.627,156.899,4
4007,Pantera,I'm Broken,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.272,0.969,5,-4.619,0,0.0851,1.78e-05,0.694,0.966,0.273,153.796,4
4008,Pantera,Walk,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4
4009,Pantera,Cemetary Gates,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.281,0.973,1,-5.594,0,0.192,0.00067,0.592,0.974,0.132,139.763,4
4010,Pantera,Becoming,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.578,0.896,0,-5.699,1,0.0497,0.00104,0.00513,0.126,0.576,129.843,4
4011,Pantera,Hollow,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'rock', 'wrestling']",0.273,0.688,11,-10.883,1,0.0326,9.48e-05,0.0504,0.051,0.347,100.077,4
4012,Paola Turci,Sai che e un attimo,"['classic italian pop', 'italian arena pop', 'italian pop']",0.696,0.488,6,-8.184,1,0.0262,0.308,1.58e-05,0.129,0.418,113.464,4
4013,Paola Turci,Questione di sguardi,"['classic italian pop', 'italian arena pop', 'italian pop']",0.478,0.854,3,-4.5,1,0.0333,0.00283,1.17e-06,0.0759,0.404,187.721,4
4014,Paola Turci,Solo come me,"['classic italian pop', 'italian arena pop', 'italian pop']",0.566,0.447,7,-10.703,1,0.0282,0.147,8.88e-06,0.171,0.408,135.04,4
4015,Paola Turci,Stato di calma apparente,"['classic italian pop', 'italian arena pop', 'italian pop']",0.484,0.847,9,-6.127,0,0.0557,0.207,0.000376,0.112,0.573,107.906,4
4016,Paola Turci,Volo cosi,"['classic italian pop', 'italian arena pop', 'italian pop']",0.359,0.302,0,-12.945,1,0.0451,0.903,5.19e-06,0.0899,0.151,100.824,5
4017,Paoli,Amori dispari,"['classic italian pop', 'italian pop']",0.365,0.28,0,-11.398,1,0.0332,0.609,7.51e-06,0.0837,0.159,113.86,3
4018,Paoli,Gorilla al sole,"['classic italian pop', 'italian pop']",0.774,0.532,0,-9.951,1,0.0306,0.423,0.00267,0.117,0.86,114.03,4
4019,Paoli,Averti addosso,"['classic italian pop', 'italian pop']",0.418,0.242,6,-16.298,0,0.0809,0.92,1.59e-05,0.0977,0.0998,84.807,4
4020,Paoli,Il cielo in una stanza,"['classic italian pop', 'italian pop']",0.36,0.272,8,-12.636,1,0.034,0.946,8.19e-05,0.129,0.552,92.37,4
4021,Paoli,Senza fine,"['classic italian pop', 'italian pop']",0.189,0.337,8,-10.039,1,0.0394,0.483,1.47e-06,0.0924,0.368,177.582,3
4022,Paoli,Una lunga storia d'amore,"['classic italian pop', 'italian pop']",0.454,0.297,2,-9.665,1,0.034,0.787,4.81e-06,0.324,0.241,111.171,4
4023,Paoli,Se ti muovi cosi,"['classic italian pop', 'italian pop']",0.613,0.428,8,-11.632,1,0.0461,0.495,0.0327,0.143,0.61,62.459,4
4024,Paoli,Mi sono innamorato di te,"['classic italian pop', 'italian pop']",0.238,0.275,11,-12.22,0,0.0307,0.867,0.0615,0.142,0.156,78.675,4
4025,Paoli,Ti lascio una canzone,"['classic italian pop', 'italian pop']",0.491,0.0671,2,-19.017,1,0.0472,0.971,3.93e-05,0.126,0.212,109.265,4
4026,Paoli,Quattro amici,"['classic italian pop', 'italian pop']",0.56,0.222,2,-15.39,1,0.103,0.905,0,0.1,0.439,146.76,3
4027,Paoli,Sapore di sale,"['classic italian pop', 'italian pop']",0.486,0.525,4,-7.699,1,0.0309,0.628,0,0.118,0.644,111.083,3
4028,Papa Roach,Last Resort,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock']",0.59,0.899,4,-3.841,0,0.0545,0.000425,0.00129,0.214,0.669,90.552,4
4029,Papa Roach,Between Angels and Insects,"['alternative metal', 'nu metal', 'pop punk', 'post-grunge', 'rap metal', 'rap rock']",0.453,0.967,0,-3.941,0,0.113,0.523,0,0.921,0.144,93.957,4
4030,Parker Charlie,Ornithology,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",0.505,0.284,2,-18.148,1,0.055,0.906,0.169,0.0782,0.685,117.222,4
4031,Parker Charlie,Donna Lee,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",0.565,0.52,8,-9.08,1,0.0597,0.94,0.338,0.381,0.777,113.397,3
4032,Parker Charlie,Scrapple from the Apple,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",0.597,0.406,2,-11.214,0,0.0394,0.84,2e-05,0.194,0.804,98.289,4
4033,Parker Charlie,Yardbird Suite,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz fusion', 'jazz saxophone', 'soul jazz', 'stride', 'swing', 'vocal jazz']",0.801,0.274,2,-13.106,0,0.123,0.963,0.739,0.105,0.808,103.842,4
4034,Pat Benatar,HeartBreaker,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0.466,0.588,5,-10.666,0,0.0812,0.285,9.94e-06,0.0535,0.882,156.131,4
4035,Pat Benatar,Hit Me With Your Best Shot,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0.732,0.571,4,-9.642,1,0.0307,0.0677,7.04e-06,0.174,0.918,127.391,4
4036,Pat Benatar,We Belong,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,4
4037,Pat Benatar,Love Is A Battlefield,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0.682,0.692,2,-8.971,0,0.0479,0.0824,0.00135,0.126,0.859,90.608,4
4038,Pat Benatar,Shadows of the Night,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0.502,0.877,6,-3.016,1,0.0364,0.189,1.97e-05,0.39,0.538,112.07,4
4039,Pat Boone,Remember You're Mine,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",0.488,0.3,2,-16.822,1,0.0366,0.628,0.0082,0.104,0.413,143.9,4
4040,Pat Boone,Speedy Gonzales,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",0.608,0.511,11,-11.707,1,0.0748,0.776,0,0.0972,0.838,146.361,4
4041,Pat Boone,Love Letters in the Sand,"['adult standards', 'brill building pop', 'christmas', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",0.525,0.285,10,-19.072,1,0.07,0.592,9.8e-05,0.144,0.954,199.656,4
4042,Patrick Hernandez,Born to Be Alive,"['disco', 'hi-nrg']",0.759,0.794,7,-8.85,1,0.0306,0.00653,0.000532,0.0683,0.788,131.045,4
4043,Patsy Cline,Walkin' After Midnight,"['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rockabilly', 'traditional country']",0.387,0.207,0,-8.486,1,0.0307,0.891,0,0.104,0.467,74.529,4
4044,Patsy Cline,I Fall to Pieces,"['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rockabilly', 'traditional country']",0.505,0.149,10,-12.108,1,0.0324,0.878,0,0.106,0.572,110.635,4
4045,Patsy Cline,Just a Closer Walk With Thee,"['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rockabilly', 'traditional country']",0.589,0.107,3,-12.77,1,0.0342,0.953,0,0.0931,0.43,102.643,4
4046,Patsy Cline,She's Got You,"['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rockabilly', 'traditional country']",0.441,0.0856,5,-10.968,1,0.0442,0.99,0,0.0993,0.466,196.696,3
4047,Patsy Cline,Just Out Of Reach (Of My Two Open Arms),"['adult standards', 'christmas', 'country gospel', 'cowboy western', 'nashville sound', 'rockabilly', 'traditional country']",0.365,0.26,10,-11.25,1,0.0325,0.827,0,0.114,0.477,88.325,4
4048,Paul McCartney,Junior's Farm,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.507,0.849,0,-6.643,1,0.0361,0.0224,1.89e-05,0.232,0.434,132.586,4
4049,Paul McCartney,Ebony and Ivory,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.627,0.658,4,-8.866,1,0.0363,0.0474,0,0.0728,0.719,80.704,4
4050,Paul McCartney,Maybe I'm Amazed,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.313,0.055,7,-23.648,1,0.0445,0.876,0.123,0.11,0.375,170.858,4
4051,Paul McCartney,Twenty Flight Rock,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.341,0.609,9,-12.459,1,0.0466,0.0451,0,0.187,0.879,166.312,4
4052,Paul McCartney,Listen to What the Man Said,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.554,0.717,7,-9.768,1,0.0488,0.293,0.0035,0.98,0.712,123.816,4
4053,Paul McCartney,Band On The Run,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.768,0.31,0,-14.553,0,0.0304,0.0781,0.00257,0.0981,0.688,88.163,4
4054,Paul McCartney,Silly Love Songs,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.724,0.468,0,-14.78,1,0.0487,0.00258,0.102,0.313,0.433,130.101,4
4055,Paul McCartney,Live and Let Die,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.41,0.598,7,-7.556,1,0.0598,0.106,0.0018,0.282,0.221,116.143,4
4056,Paul McCartney,Let 'em In,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.465,0.414,5,-12.607,1,0.0295,0.611,0.0103,0.786,0.335,175.519,4
4057,Paul McCartney,Uncle Albert   Admiral Halsey,"['album rock', 'art rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock']",0.377,0.425,7,-13.338,1,0.0295,0.573,0.0458,0.0584,0.502,91.4,4
4058,Paul Simon,The Sound of Silence,"['folk', 'folk rock', 'folk-pop', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",0.471,0.313,2,-13.201,1,0.0406,0.661,4.68e-06,0.0841,0.364,108.703,4
4059,Paul Young,Come Back and Stay,"['album rock', 'art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.644,0.691,6,-12.223,0,0.0636,0.122,8.45e-06,0.249,0.798,130.54,4
4060,Paul Young,Every Time You Go Away,"['album rock', 'art rock', 'dance rock', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",0.586,0.816,5,-5.32,1,0.0442,0.177,4.6e-06,0.128,0.797,164.25,4
4061,Paul de Leeuw,Ik wil niet dat je liegt,"['dutch pop', 'dutch rock']",0.316,0.831,10,-6.521,1,0.0803,0.186,0,0.959,0.142,68.362,4
4062,Paula Abdul,Straight Up,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.75,0.966,2,-3.288,0,0.128,0.497,0.00488,0.124,0.774,95.883,4
4063,Paula Abdul,Forever Your Girl,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.741,0.749,2,-8.097,1,0.0655,0.21,0.00148,0.069,0.879,120.073,4
4064,Paula Abdul,Opposites Attract,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.798,0.805,10,-10.23,0,0.0417,0.00609,0.017,0.0348,0.804,118.801,4
4065,Paula Abdul,Vibeology,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.72,0.774,1,-8.57,1,0.0621,0.00458,0.000698,0.366,0.481,117.983,4
4066,Paula Abdul,Rush Rush,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.706,0.44,4,-11.577,1,0.0493,0.763,0,0.0958,0.395,90.012,4
4067,Paula Abdul,Blowing Kisses in the Wind,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.488,0.534,6,-9.152,0,0.0332,0.56,0,0.115,0.28,147.632,4
4068,Paula Abdul,The Promise of a New Day,"['dance pop', 'new wave pop', 'pop rock', 'strut', 'urban contemporary']",0.762,0.793,1,-8.596,0,0.0756,0.0632,0,0.0832,0.806,121.07,4
4069,Paula Cole,Where Have All the Cowboys Gone,"['ectofolk', 'folk', 'folk-pop', 'lilith', 'new wave pop', 'pop rock']",0.525,0.835,6,-4.381,0,0.0685,0.167,0.000106,0.964,0.854,134.902,4
4070,Pausini laura,Perche Non Torna Piu,"['europop', 'italian pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",0.676,0.608,9,-7.955,0,0.0267,0.602,6.54e-06,0.0741,0.491,135.285,4
4071,Pausini laura,Strani Amori,"['europop', 'italian pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",0.34,0.542,1,-5.683,1,0.0359,0.474,0,0.939,0.156,137.09,4
4072,Pausini laura,La Solitudine,"['europop', 'italian pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop']",0.545,0.758,7,-4.848,1,0.0358,0.27,0,0.516,0.213,127.999,4
4073,Pearl Jam,Mankind,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.346,0.889,11,-5.835,1,0.0681,0.0102,0.00127,0.174,0.309,142.296,4
4074,Pearl Jam,Lukin,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.419,0.957,4,-5.479,0,0.0397,0.00981,0.000223,0.297,0.789,153.412,4
4075,Pearl Jam,Release,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.241,0.34,7,-11.919,1,0.0446,0.446,0.0641,0.0994,0.064,80.979,4
4076,Pearl Jam,Even Flow,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.337,0.399,7,-14.79,1,0.0296,0.388,0.13,0.124,0.359,168.431,4
4077,Pearl Jam,Yellow Ledbetter,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.161,0.544,4,-13.783,1,0.0467,0.00138,0.014,0.17,0.265,145.078,4
4078,Pearl Jam,Last Kiss,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.55,0.777,4,-7.299,1,0.0382,0.143,7.46e-06,0.981,0.751,116.14,4
4079,Pearl Jam,Porch,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.326,0.935,9,-5.69,1,0.0698,0.00372,7.55e-06,0.302,0.17,135.762,4
4080,Pearl Jam,Daughter,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.615,0.702,7,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.99,4
4081,Pearl Jam,Jeremy,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,4
4082,Pearl Jam,State of Love and Trust,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.181,0.903,9,-9.44,0,0.0478,2.76e-05,0.514,0.294,0.465,170.115,4
4083,Pearl Jam,Why Go,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.296,0.969,9,-3.994,1,0.15,5.07e-05,0.00242,0.51,0.357,117.189,4
4084,Percy Sledge,When A Man Loves A Woman,"['brill building pop', 'classic soul', 'soul', 'southern soul']",0.191,0.604,1,-6.338,1,0.0337,0.131,0,0.132,0.292,65.11,4
4085,Pet Shop Boys,Domino Dancing,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.318,0.981,0,-4.241,1,0.13,0.0193,1.26e-05,0.704,0.483,98.078,4
4086,Pet Shop Boys,West End Girls,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.85,0.647,4,-8.443,0,0.0725,0.119,0.0854,0.114,0.961,120.858,4
4087,Pet Shop Boys,Paninaro '95,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.639,0.838,5,-6.458,0,0.0285,0.0038,0.0461,0.118,0.776,123.764,4
4088,Pet Shop Boys,Being Boring,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.634,0.804,1,-9.552,0,0.0391,0.059,0.289,0.169,0.263,119.775,4
4089,Pet Shop Boys,Go West,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.412,0.176,5,-7.284,1,0.0479,0.0108,0.000262,0.363,0.0377,120.699,4
4090,Pet Shop Boys,I Wouldnt Normally Do This Kind of Thing,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.639,0.938,9,-4.524,0,0.0353,0.0006,0.0099,0.306,0.601,131.869,4
4091,Pet Shop Boys,Always on My Mind   In My House,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.644,0.859,7,-5.61,1,0.0484,9.62e-05,0.216,0.091,0.726,124.959,4
4092,Pet Shop Boys,Can You Forgive Her,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.805,0.913,4,-6.42,0,0.0742,0.00355,0.655,0.0807,0.856,128.367,4
4093,Pet Shop Boys,It's a Sin,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.538,0.864,0,-5.928,0,0.0451,0.243,0.00054,0.239,0.293,127.127,4
4094,Pet Shop Boys,Where the Streets Have No Name,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.487,0.943,3,-11.939,1,0.0497,0.0133,0.242,0.0807,0.171,128.577,4
4095,Pet Shop Boys,Se a Vida E (That's the Way Life Is),"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.665,0.817,7,-7.473,1,0.0354,0.0461,0.00842,0.102,0.779,93.019,4
4096,Pet Shop Boys,What Have I Done to Deserve This,"['art pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",0.672,0.688,5,-12.048,1,0.0349,0.0613,0.0191,0.235,0.963,117.992,4
4097,Peter Cetera,Glory Of Love,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",0.365,0.393,9,-8.135,1,0.03,0.443,0,0.827,0.218,72.258,4
